2852	royal	j	27749	27,94
2853	elite	n	27712	27,91
2854	occupy	v	27708	27,90
2855	emphasis	n	27699	27,89
2856	wet	j	27690	27,88
2857	destruction	n	27666	27,86
2858	raw	j	27663	27,86
2859	inner	j	27642	27,84
2860	proceed	v	27636	27,83
2861	violate	v	27630	27,82
2862	chart	n	27628	27,82
2863	pace	n	27613	27,81
2864	finance	n	27594	27,79
2865	champion	n	27593	27,79
2866	snap	v	27586	27,78
2867	suspect	n	27585	27,78
2868	advise	v	27580	27,77
2869	initially	r	27566	27,76
2870	advanced	j	27563	27,76
2871	unlikely	j	27546	27,74
2872	barrier	n	27530	27,72
2873	advocate	n	27479	27,67
2874	label	n	27479	27,67
2875	access	v	27476	27,67
2876	horrible	j	27456	27,65
2877	burden	n	27443	27,64
2878	violation	n	27435	27,63
2879	unlike	i	27434	27,63
2880	idiot	n	27432	27,62
2881	lifetime	n	27432	27,62
2882	working	j	27367	27,56
2883	fund	v	27347	27,54
2884	ongoing	j	27334	27,53
2885	react	v	27322	27,51
2886	routine	n	27266	27,46
2887	presentation	n	27265	27,46
2888	supply	v	27255	27,45
2889	gear	n	27243	27,43
2890	photograph	v	27239	27,43
2891	mexican	j	27233	27,42
2892	stadium	n	27233	27,42
2893	translate	v	27231	27,42
2894	mortgage	n	27227	27,42
2895	sheriff	n	27193	27,38
2896	clinic	n	27190	27,38
2897	spin	v	27184	27,38
2898	coalition	n	27166	27,36
2899	naturally	r	27157	27,35
2900	hopefully	r	27150	27,34
2901	mix	n	27117	27,31
2902	menu	n	27113	27,30
2903	smooth	j	27095	27,29
2904	advertising	n	27069	27,26
2905	interpret	v	27068	27,26
2906	plant	v	27047	27,24
2907	dismiss	v	27026	27,22
2908	muslim	n	26994	27,18
2909	apparent	j	26981	27,17
2910	arrangement	n	26976	27,17
2911	incorporate	v	26974	27,16
2912	split	v	26970	27,16
2913	brilliant	j	26970	27,16
2914	storage	n	26941	27,13
2915	framework	n	26926	27,12
2916	honestly	r	26926	27,12
2917	chase	v	26901	27,09
2918	sigh	v	26874	27,06
2919	assure	v	26863	27,05
2920	utility	n	26839	27,03
2921	taste	v	26826	27,01
2922	aggressive	j	26819	27,01
2923	cookie	n	26809	27,00
2924	terror	n	26792	26,98
2925	free	v	26787	26,98
2926	worth	n	26778	26,97
2927	wealthy	j	26746	26,93
2928	update	v	26744	26,93
2929	forum	n	26724	26,91
2930	alliance	n	26718	26,91
2931	possess	v	26713	26,90
2932	empire	n	26692	26,88
2933	curious	j	26666	26,85
2934	corn	n	26609	26,80
2935	neither	d	26586	26,77
2936	calculate	v	26570	26,76
2937	hurry	v	26561	26,75
2938	testimony	n	26542	26,73
2939	elementary	j	26542	26,73
2940	transfer	n	26541	26,73
2941	stake	n	26539	26,73
2942	precisely	r	26538	26,72
2943	bite	v	26532	26,72
2944	given	j	26528	26,71
2945	substantial	j	26521	26,71
2946	depending	i	26517	26,70
2947	glance	v	26481	26,67
2948	tissue	n	26475	26,66
2949	concentration	n	26470	26,66
2950	developer	n	26466	26,65
2951	found	v	26466	26,65
2952	ballot	n	26460	26,65
2953	consume	v	26453	26,64
2954	overcome	v	26449	26,63
2955	biological	j	26435	26,62
2956	chamber	n	26416	26,60
2957	similarly	r	26400	26,59
2958	stick	n	26373	26,56
2959	dare	v	26363	26,55
2960	developing	j	26334	26,52
2961	tiger	n	26334	26,52
2962	ratio	n	26305	26,49
2963	lover	n	26282	26,47
2964	expansion	n	26265	26,45
2965	encounter	v	26259	26,44
2966	occasionally	r	26250	26,43
2967	unemployment	n	26248	26,43
2968	pet	n	26240	26,42
2969	awful	j	26206	26,39
2970	laboratory	n	26198	26,38
2971	administrator	n	26195	26,38
2972	wind	v	26183	26,37
2973	quarterback	n	26181	26,36
2974	rocket	n	26167	26,35
2975	preparation	n	26152	26,34
2976	relative	n	26146	26,33
2977	confident	j	26144	26,33
2978	strategic	j	26103	26,29
2979	marine	j	26088	26,27
2980	quote	n	26087	26,27
2981	publisher	n	26079	26,26
2982	innovation	n	26039	26,22
2983	highlight	v	26029	26,21
2984	nut	n	26017	26,20
2985	fighter	n	26014	26,20
2986	rank	n	26007	26,19
2987	electricity	n	26003	26,19
2988	instance	n	26001	26,18
2989	fortune	n	25994	26,18
2990	freeze	v	25985	26,17
2991	variation	n	25982	26,16
2992	armed	j	25972	26,15
2993	negotiate	v	25963	26,15
2994	laughter	n	25929	26,11
2995	wisdom	n	25925	26,11
2996	correspondent	n	25907	26,09
2997	mixture	n	25895	26,08
2998	murder	v	25889	26,07
2999	assistant	n	25884	26,07
3000	retain	v	25881	26,06
3001	tomato	n	25826	26,01
3002	indian	n	25825	26,01
3003	testify	v	25823	26,00
3004	ingredient	n	25809	25,99
3005	since	r	25781	25,96
3006	galaxy	n	25775	25,96
3007	qualify	v	25774	25,96
3008	scheme	n	25772	25,95
3009	gop	n	25770	25,95
3010	shame	n	25764	25,95
3011	concentrate	v	25761	25,94
3012	contest	n	25761	25,94
3013	introduction	n	25722	25,90
3014	boundary	n	25694	25,87
3015	tube	n	25647	25,83
3016	versus	i	25646	25,83
3017	chef	n	25646	25,83
3018	regularly	r	25635	25,82
3019	ugly	j	25632	25,81
3020	screw	v	25632	25,81
3021	load	n	25620	25,80
3022	tongue	n	25612	25,79
3023	palestinian	j	25603	25,78
3024	fiscal	j	25598	25,78
3025	creek	n	25595	25,77
3026	hip	n	25581	25,76
3027	accompany	v	25567	25,75
3028	decline	n	25563	25,74
3029	terrorism	n	25562	25,74
3030	respondent	n	25555	25,73
3031	narrator	n	25554	25,73
3032	voting	n	25547	25,73
3033	refugee	n	25533	25,71
3034	assembly	n	25533	25,71
3035	fraud	n	25518	25,70
3036	limitation	n	25511	25,69
3037	house	v	25510	25,69
3038	partnership	n	25493	25,67
3039	store	v	25475	25,65
3040	crash	n	25472	25,65
3041	surprise	v	25449	25,63
3042	representation	n	25448	25,63
3043	hold	n	25448	25,63
3044	ministry	n	25434	25,61
3045	flat	j	25427	25,61
3046	wise	j	25418	25,60
3047	witness	v	25418	25,60
3048	excuse	n	25386	25,56
3049	register	v	25367	25,55
3050	comedy	n	25303	25,48
3051	purchase	n	25302	25,48
3052	tap	v	25295	25,47
3053	infrastructure	n	25291	25,47
3054	organic	j	25288	25,47
3055	islam	n	25282	25,46
3056	diverse	j	25277	25,45
3057	favor	v	25274	25,45
3058	intellectual	j	25268	25,45
3059	tight	j	25214	25,39
3060	port	n	25211	25,39
3061	fate	n	25194	25,37
3062	market	v	25191	25,37
3063	absolute	j	25184	25,36
3064	dialogue	n	25173	25,35
3065	plus	n	25166	25,34
3066	frequency	n	25158	25,33
3067	tribe	n	25147	25,32
3068	external	j	25146	25,32
3069	appointment	n	25144	25,32
3070	convert	v	25123	25,30
3071	surprising	j	25114	25,29
3072	mobile	j	25095	25,27
3073	establishment	n	25090	25,27
3074	worried	j	25086	25,26
3075	bye	u	25081	25,26
3076	shopping	n	25052	25,23
3077	celebrity	n	24989	25,16
3078	congressman	n	24982	25,16
3079	impress	v	24977	25,15
3080	taxpayer	n	24954	25,13
3081	adapt	v	24934	25,11
3082	publicly	r	24932	25,11
3083	pride	n	24923	25,10
3084	clothing	n	24923	25,10
3085	rapidly	r	24922	25,10
3086	domain	n	24914	25,09
3087	mainly	r	24910	25,09
3088	ceiling	n	24902	25,08
3089	alter	v	24900	25,07
3090	shelter	n	24892	25,07
3091	random	j	24886	25,06
3092	obligation	n	24879	25,05
3093	shower	n	24876	25,05
3094	beg	v	24867	25,04
3095	asleep	j	24848	25,02
3096	musician	n	24829	25,00
3097	extraordinary	j	24829	25,00
3098	dirt	n	24819	24,99
3099	pc	n	24814	24,99
3100	bell	n	24813	24,99
3101	smell	n	24783	24,96
3102	damage	v	24780	24,95
3103	ceremony	n	24779	24,95
3104	clue	n	24755	24,93
3105	guideline	n	24752	24,93
3106	comfort	n	24745	24,92
3107	near	j	24720	24,63
3108	pregnancy	n	24687	24,86
3109	borrow	v	24662	24,84
3110	conventional	j	24656	24,83
3111	tourist	n	24638	24,81
3112	incentive	n	24612	24,78
3113	custom	n	24610	24,78
3114	cheek	n	24607	24,78
3115	tournament	n	24576	24,75
3116	double	v	24576	24,75
3117	satellite	n	24573	24,75
3118	nearby	j	24560	24,73
3119	comprehensive	j	24553	24,73
3120	stable	j	24549	24,72
3121	medication	n	24549	24,72
3122	script	n	24547	24,72
3123	educate	v	24527	24,70
3124	efficient	j	24525	24,70
3125	risk	v	24524	24,70
3126	welcome	j	24515	24,69
3127	scare	v	24484	24,66
3128	psychology	n	24479	24,65
3129	logic	n	24470	24,64
3130	economics	n	24463	24,63
3131	update	n	24444	24,62
3132	nevertheless	r	24438	24,61
3133	devil	n	24433	24,60
3134	thirty	m	24427	24,60
3135	beat	n	24421	24,59
3136	charity	n	24405	24,58
3137	fiber	n	24394	24,57
3138	wave	v	24391	24,56
3139	ideal	j	24367	24,54
3140	friendship	n	24359	24,53
3141	net	n	24355	24,53
3142	motivation	n	24342	24,51
3143	differently	r	24322	24,49
3144	reserve	n	24319	24,49
3145	observer	n	24293	24,46
3146	humanity	n	24254	24,42
3147	survivor	n	24240	24,41
3148	fence	n	24223	24,39
3149	quietly	r	24222	24,39
3150	humor	n	24213	24,38
3151	major	n	24191	24,36
3152	funeral	n	24184	24,35
3153	spokesman	n	24143	24,31
3154	extension	n	24142	24,31
3155	loose	j	24139	24,31
3156	sink	v	24129	24,30
3157	historian	n	24128	24,30
3158	ruin	v	24113	24,28
3159	balance	v	24104	24,27
3160	chemical	n	24096	24,27
3161	singer	n	24095	24,26
3162	drunk	j	24079	24,25
3163	swim	v	24072	24,24
3164	onion	n	24049	24,22
3165	specialist	n	24031	24,20
3166	missing	j	24015	24,18
3167	white	n	24014	24,18
3168	pan	n	24011	24,19
3169	distribute	v	24006	24,17
3170	silly	j	24001	24,17
3171	deck	n	23996	24,16
3172	reflection	n	23994	24,16
3173	shortly	r	23986	24,15
3174	database	n	23984	24,15
3175	flow	v	23932	24,10
3176	remote	j	23930	24,10
3177	permission	n	23927	24,10
3178	remarkable	j	23919	24,09
3179	everyday	j	23918	24,09
3180	lifestyle	n	23917	24,09
3181	sweep	v	23911	24,08
3182	naked	j	23909	24,08
3183	sufficient	j	23898	24,07
3184	lion	n	23871	24,04
3185	consumption	n	23864	24,03
3186	capability	n	23836	24,00
3187	practice	v	23797	23,96
3188	emission	n	23770	23,94
3189	sidebar	n	23763	23,93
3190	crap	n	23756	23,92
3191	dealer	n	23742	23,91
3192	measurement	n	23736	23,90
3193	vital	j	23700	23,87
3194	impressive	j	23687	23,85
3195	bake	v	23686	23,85
3196	fantastic	j	23669	23,84
3197	adviser	n	23663	23,83
3198	yield	v	23640	23,81
3199	mere	j	23631	23,80
3200	imagination	n	23622	23,79
3201	radical	j	23620	23,79
3202	tragedy	n	23619	23,78
3203	scary	j	23596	23,76
3204	consultant	n	23591	23,76
3205	correct	v	23582	23,75
3206	lieutenant	n	23579	23,74
3207	upset	v	23566	23,73
3208	attractive	j	23563	23,73
3209	acre	n	23558	23,72
3210	drawing	n	23549	23,71
3211	defeat	v	23537	23,70
3212	newly	r	23531	23,70
3213	scandal	n	23525	23,69
3214	ambassador	n	23522	23,69
3215	ooh	u	23498	23,66
3216	spot	v	23494	23,66
3217	content	j	23491	23,66
3218	round	j	23484	23,65
3219	bench	n	23481	23,65
3220	guide	v	23475	23,64
3221	counter	n	23475	23,64
3222	chemical	j	23464	23,63
3223	odds	n	23462	23,63
3224	rat	n	23442	23,61
3225	horror	n	23430	23,59
3226	appeal	v	23427	23,59
3227	vulnerable	j	23392	23,56
3228	prevention	n	23383	23,55
3229	square	j	23378	23,54
3230	segment	n	23372	23,54
3231	ban	v	23359	23,52
3232	tail	n	23344	23,51
3233	constitute	v	23339	23,50
3234	badly	r	23330	23,49
3235	bless	v	23307	23,47
3236	literary	j	23305	23,47
3237	magic	j	23302	23,47
3238	implementation	n	23294	23,46
3239	legitimate	j	23286	23,45
3240	slight	j	23283	23,45
3241	crash	v	23281	23,44
3242	strip	n	23266	23,43
3243	desperate	j	23253	23,42
3244	distant	j	23251	23,41
3245	preference	n	23230	23,39
3246	politically	r	23229	23,39
3247	feedback	n	23220	23,38
3248	health-care	n	23216	23,38
3249	criminal	n	23214	23,38
3250	can	n	23201	23,36
3251	italian	j	23199	23,36
3252	detailed	j	23161	23,32
3253	buyer	n	23157	23,32
3254	wrong	r	23141	23,30
3255	cooperation	n	23135	23,30
3256	profession	n	23135	23,30
3257	incredibly	r	23108	23,27
3258	orange	j	23088	23,25
3259	killing	n	23084	23,25
3260	sue	v	23083	23,25
3261	photographer	n	23062	23,22
3262	running	j	23050	23,21
3263	engagement	n	23041	23,20
3264	differ	v	23032	23,19
3265	paint	n	23029	23,19
3266	pitch	n	23028	23,19
3267	extensive	j	23021	23,18
3268	salad	n	23010	23,17
3269	stair	n	23001	23,16
3270	notice	n	22997	23,16
3271	grace	n	22995	23,16
3272	divorce	n	22992	23,15
3273	vessel	n	22977	23,14
3274	pig	n	22965	23,13
3275	assignment	n	22955	23,12
3276	distinction	n	22938	23,10
3277	fit	j	22936	23,10
3278	circuit	n	22927	23,09
3279	acid	n	22925	23,09
3280	canadian	j	22924	23,09
3281	flee	v	22896	23,06
3282	efficiency	n	22889	23,05
3283	memorial	n	22884	23,04
3284	proposed	j	22864	23,02
3285	blue	n	22857	23,02
3286	entity	n	22849	23,01
3287	iphone	n	22844	23,00
3288	punishment	n	22839	23,00
3289	pause	v	22805	22,97
3290	pill	n	22802	22,96
3291	rub	v	22774	22,93
3292	romantic	j	22772	22,93
3293	myth	n	22770	22,93
3294	economist	n	22756	22,92
3295	latin	j	22755	22,91
3296	decent	j	22751	22,91
3297	assistant	j	22741	22,90
3298	craft	n	22724	22,88
3299	poetry	n	22722	22,88
3300	terrorist	j	22697	22,86
3301	thread	n	22683	22,84
3302	wooden	j	22683	22,84
3303	confuse	v	22680	22,84
3304	subject	i	22677	22,84
3305	privilege	n	22671	22,83
3306	coal	n	22670	22,83
3307	fool	n	22667	22,83
3308	cow	n	22660	22,82
3309	characterize	v	22657	22,82
3310	pie	n	22654	22,81
3311	decrease	v	22654	22,81
3312	resort	n	22647	22,81
3313	legacy	n	22631	22,79
3314	re	i	22620	22,78
3315	stress	v	22587	22,75
3316	frankly	r	22564	22,72
3317	matter	d	22486	22,64
3318	cancel	v	22480	22,64
3319	derive	v	22469	22,63
3320	dumb	j	22462	22,62
3321	scope	n	22460	22,62
3322	formation	n	22441	22,60
3323	grandfather	n	22432	22,59
3324	hence	r	22424	22,58
3325	wish	n	22423	22,58
3326	margin	n	22417	22,57
3327	wound	n	22414	22,57
3328	exhibition	n	22400	22,56
3329	legislature	n	22388	22,55
3330	furthermore	r	22381	22,54
3331	portrait	n	22377	22,53
3332	catholic	n	22367	22,52
3333	sustain	v	22359	22,52
3334	uniform	n	22332	22,49
3335	painful	j	22292	22,45
3336	loud	j	22276	22,43
3337	miracle	n	22275	22,43
3338	harm	n	22267	22,42
3339	zero	m	22266	22,42
3340	tactic	n	22260	22,42
3341	mask	n	22256	22,41
3342	calm	v	22255	22,41
3343	inflation	n	22242	22,40
3344	hunting	n	22232	22,39
3345	physically	r	22212	22,37
3346	final	n	22206	22,36
3347	flesh	n	22204	22,36
3348	temporary	j	22199	22,35
3349	fellow	n	22194	22,35
3350	nerve	n	22174	22,07
3351	lung	n	22170	22,33
3352	steady	j	22152	22,31
3353	headline	n	22141	22,30
3354	sudden	j	22133	22,29
3355	successfully	r	22130	22,29
3356	defendant	n	22117	22,27
3357	pole	n	22115	22,27
3358	satisfy	v	22111	22,27
3359	entrance	n	22111	22,27
3360	aircraft	n	22111	22,27
3361	withdraw	v	22109	22,26
3362	cabinet	n	22078	22,23
3363	relative	j	22070	22,23
3364	repeatedly	r	22066	22,22
3365	happiness	n	22053	22,21
3366	admission	n	22052	22,21
3367	correlation	n	22034	22,19
3368	proportion	n	22031	22,19
3369	dispute	n	22027	22,18
3370	candy	n	21987	22,14
3371	reward	n	21978	22,13
3372	counselor	n	21975	22,13
3373	recording	n	21968	22,12
3374	pile	n	21960	22,11
3375	explosion	n	21954	22,11
3376	appoint	v	21949	22,10
3377	couch	n	21942	22,10
3378	cognitive	j	21925	22,08
3379	furniture	n	21915	22,07
3380	significance	n	21902	22,06
3381	grateful	j	21895	22,05
3382	magic	n	21888	22,04
3383	suit	v	21887	22,04
3384	commissioner	n	21855	22,01
3385	shelf	n	21854	22,01
3386	tremendous	j	21826	21,98
3387	warrior	n	21822	21,98
3388	physics	n	21798	21,95
3389	garage	n	21790	21,94
3390	flavor	n	21772	21,93
3391	squeeze	v	21756	21,91
3392	prominent	j	21752	21,90
3393	fifty	m	21736	21,89
3394	fade	v	21734	21,89
3395	oven	n	21721	21,87
3396	satisfaction	n	21718	21,87
3397	discrimination	n	21715	21,87
3398	recession	n	21714	21,87
3399	allegation	n	21709	21,86
3400	boom	n	21690	21,84
3401	weekly	j	21686	21,84
3402	lately	r	21666	21,82
3403	restriction	n	21665	21,82
3404	diamond	n	21652	21,80
3405	document	v	21648	21,80
3406	crack	v	21623	21,77
3407	conviction	n	21599	21,75
3408	heel	n	21595	21,75
3409	fake	j	21560	21,71
3410	fame	n	21544	21,70
3411	shine	v	21543	21,69
3412	swing	n	21541	21,69
3413	playoff	n	21528	21,68
3414	actress	n	21526	21,68
3415	cheat	v	21523	21,67
3416	format	n	21521	21,67
3417	controversy	n	21521	21,67
3418	auto	n	21510	21,66
3419	grant	n	21506	21,66
3420	grocery	n	21497	21,65
3421	headquarters	n	21481	20,22
3422	rip	v	21480	21,63
3423	rank	v	21476	21,63
3424	shade	n	21457	21,61
3425	regulate	v	21437	21,59
3426	meter	n	21425	21,58
3427	olympic	j	21422	21,57
3428	pipe	n	21413	21,56
3429	patient	j	21374	21,52
3430	celebration	n	21353	21,50
3431	handful	n	21346	21,50
3432	copyright	n	21330	21,48
3433	dependent	j	21306	21,46
3434	signature	n	21285	21,43
3435	bishop	n	21282	21,43
3436	strengthen	v	21276	21,43
3437	soup	n	21273	21,42
3438	entitle	v	21264	21,41
3439	whoever	p	21251	21,40
3440	carrier	n	21245	21,39
3441	anniversary	n	21242	21,39
3442	pizza	n	21238	21,39
3443	ethics	n	21228	21,38
3444	legend	n	21223	21,37
3445	eagle	n	21220	21,37
3446	scholarship	n	21183	21,33
3447	crack	n	21181	21,33
3448	research	v	21178	21,33
3449	membership	n	21172	21,32
3450	standing	n	21145	21,29
3451	possession	n	21141	21,29
3452	treaty	n	21138	21,29
3453	partly	r	21132	21,28
3454	consciousness	n	21114	21,26
3455	manufacturing	n	21096	21,24
3456	announcement	n	21081	21,23
3457	tire	v	21067	21,22
3458	no	d	21041	21,19
3459	makeup	n	21035	21,18
3460	pop	n	21033	21,18
3461	prediction	n	21032	21,18
3462	stability	n	21031	21,18
3463	trace	v	21026	21,17
3464	norm	n	21014	21,16
3465	irish	j	21004	21,15
3466	genius	n	20987	21,13
3467	gently	r	20979	21,13
3468	operator	n	20947	21,09
3469	mall	n	20944	21,09
3470	rumor	n	20921	21,07
3471	poet	n	20918	21,06
3472	tendency	n	20906	21,05
3473	subsequent	j	20893	21,04
3474	alien	n	20885	21,03
3475	explode	v	20874	21,02
3476	cool	v	20868	21,01
3477	controversial	j	20863	21,01
3478	maintenance	n	20861	21,01
3479	courage	n	20859	21,01
3480	exceed	v	20855	21,00
3481	tight	r	20839	20,99
3482	principal	n	20834	20,98
3483	vaccine	n	20826	20,97
3484	identification	n	20823	20,97
3485	sandwich	n	20804	20,95
3486	bull	n	20803	20,95
3487	lens	n	20785	20,93
3488	twelve	m	20768	20,91
3489	mainstream	j	20766	20,91
3490	presidency	n	20723	20,87
3491	integrity	n	20719	20,86
3492	distinct	j	20706	20,85
3493	intelligent	j	20703	20,85
3494	secondary	j	20701	20,85
3495	bias	n	20699	20,84
3496	hypothesis	n	20698	20,84
3497	fifteen	m	20691	20,84
3498	nomination	n	20678	20,82
3499	delay	n	20668	20,81
3500	adjustment	n	20658	20,80
3501	sanction	n	20651	20,80
3502	render	v	20635	20,78
3503	shop	v	20625	20,77
3504	acceptable	j	20624	20,77
3505	mutual	j	20623	20,77
3506	high	r	20621	20,77
3507	examination	n	20620	20,76
3508	meaningful	j	20614	20,76
3509	communist	j	20597	20,74
3510	superior	j	20593	20,74
3511	currency	n	20592	20,74
3512	collective	j	20587	20,73
3513	tip	v	20573	20,72
3514	flame	n	20550	20,69
3515	guitar	n	20550	20,69
3516	doctrine	n	20549	20,69
3517	palestinian	n	20540	20,68
3518	float	v	20540	20,68
3519	commerce	n	20539	20,68
3520	invent	v	20537	20,68
3521	robot	n	20517	20,66
3522	rapid	j	20504	20,65
3523	plain	j	20479	20,62
3524	respectively	r	20478	20,62
3525	particle	n	20474	20,62
3526	across	r	20474	20,62
3527	glove	n	20469	20,61
3528	till	c	20463	20,61
3529	edit	v	20462	20,61
3530	moderate	j	20421	20,56
3531	jazz	n	20420	20,56
3532	infant	n	20410	20,55
3533	summary	n	20407	20,55
3534	server	n	20393	20,54
3535	leather	n	20393	20,54
3536	radiation	n	20383	20,53
3537	prompt	v	20380	20,52
3538	function	v	20370	20,51
3539	composition	n	20367	20,51
3540	operating	j	20353	20,50
3541	assert	v	20352	20,49
3542	case	c	20350	20,49
3543	discourse	n	20342	20,48
3544	loud	r	20340	20,48
3545	dump	v	20326	20,47
3546	net	j	20306	20,45
3547	wildlife	n	20304	20,45
3548	soccer	n	20295	20,44
3549	complex	n	20289	20,43
3550	mandate	n	20285	20,43
3551	monitor	n	20280	20,42
3552	downtown	j	20271	20,41
3553	nightmare	n	20245	20,39
3554	barrel	n	20229	20,37
3555	homeless	j	20229	20,37
3556	globe	n	20226	20,37
3557	uncomfortable	j	20224	20,37
3558	execute	v	20224	20,37
3559	feel	n	20197	20,34
3560	trap	v	20197	20,34
3561	gesture	n	20188	20,33
3562	pale	j	20183	20,32
3563	tent	n	20170	20,31
3564	receiver	n	20165	20,31
3565	horizon	n	20141	20,28
3566	diagnosis	n	20070	20,21
3567	considerable	j	20047	20,19
3568	gospel	n	20013	20,15
3569	automatically	r	20008	20,15
3570	fighting	n	20007	20,15
3571	stroke	n	20004	20,14
3572	wander	v	19979	20,12
3573	duck	n	19968	20,11
3574	grain	n	19956	20,10
3575	beast	n	19956	20,10
3576	concern	v	19955	20,10
3577	remark	n	19951	20,09
3578	fabric	n	19948	20,09
3579	civilization	n	19929	20,07
3580	warm	v	19926	20,07
3581	corruption	n	19925	20,06
3582	collapse	n	19925	20,06
3583	ma-am	n	19916	20,06
3584	greatly	r	19911	20,05
3585	workshop	n	19894	20,03
3586	inquiry	n	19877	20,02
3587	cd	n	19876	20,02
3588	admire	v	19872	20,01
3589	exclude	v	19871	20,01
3590	rifle	n	19857	20,00
3591	closet	n	19855	19,99
3592	reporting	n	19850	19,99
3593	curve	n	19846	19,99
3594	patch	n	19841	19,98
3595	touchdown	n	19832	19,97
3596	experimental	j	19828	19,97
3597	earnings	n	19824	19,96
3598	hunter	n	19821	19,96
3599	fly	n	19815	19,95
3600	tunnel	n	19814	19,95
3601	corps	n	19808	19,95
3602	behave	v	19799	19,94
3603	rent	v	19783	19,92
3604	german	n	19765	19,90
3605	motivate	v	19758	19,90
3606	attribute	v	19755	19,89
3607	elderly	j	19743	19,88
3608	virtual	j	19729	19,87
3609	minimum	j	19720	19,86
3610	weakness	n	19718	19,86
3611	progressive	j	19716	19,85
3612	doc	n	19715	19,85
3613	medium	n	19713	19,85
3614	virtue	n	19711	19,85
3615	ounce	n	19680	19,82
3616	collapse	v	19671	19,81
3617	delay	v	19657	19,80
3618	athletic	j	19650	19,79
3619	confusion	n	19634	19,77
3620	legislative	j	19623	19,76
3621	facilitate	v	19617	19,75
3622	midnight	n	19599	19,74
3623	deer	n	19597	19,73
3624	way	r	19593	19,73
3625	undergo	v	19593	19,73
3626	heritage	n	19592	19,73
3627	summit	n	19581	19,72
3628	sword	n	19580	19,72
3629	telescope	n	19572	19,71
3630	donate	v	19564	19,70
3631	blade	n	19562	19,70
3632	toe	n	19559	19,70
3633	agriculture	n	19558	19,70
3634	park	v	19555	19,69
3635	enforce	v	19538	19,68
3636	recruit	v	19525	19,66
3637	favor	i	19486	19,62
3638	dose	n	19458	19,59
3639	concerning	i	19447	19,58
3640	integrate	v	19446	19,58
3641	rate	v	19441	19,58
3642	pitch	v	19439	19,58
3643	prescription	n	19428	19,56
3644	retail	j	19417	19,55
3645	adoption	n	19416	19,55
3646	monthly	j	19414	19,55
3647	deadly	j	19413	19,55
3648	grave	n	19407	19,54
3649	rope	n	19405	19,54
3650	reliable	j	19403	19,54
3651	label	v	19402	19,54
3652	transaction	n	19400	19,54
3653	lawn	n	19393	19,53
3654	consistently	r	19392	19,53
3655	mount	v	19389	19,53
3656	bubble	n	19365	19,50
3657	briefly	r	19353	19,49
3658	absorb	v	19353	19,49
3659	princess	n	19338	19,47
3660	log	n	19318	19,45
3661	blanket	n	19318	19,45
3662	laugh	n	19315	19,45
3663	kingdom	n	19315	19,45
3664	anticipate	v	19312	19,45
3665	bug	n	19312	19,45
3666	primary	n	19308	19,44
3667	dedicate	v	19305	19,44
3668	nominee	n	19303	19,44
3669	transformation	n	19286	19,42
3670	temple	n	19285	19,42
3671	sense	v	19269	19,40
3672	arrival	n	19265	19,40
3673	frustration	n	19262	19,40
3674	changing	j	19258	19,39
3675	demonstration	n	19226	19,36
3676	pollution	n	19218	19,35
3677	poster	n	19209	19,34
3678	nail	n	19206	19,34
3679	nonprofit	j	19197	19,33
3680	cry	n	19190	19,32
3681	guidance	n	19172	19,31
3682	exhibit	v	19166	19,30
3683	pen	n	19160	19,29
3684	interrupt	v	19158	19,29
3685	lemon	n	19153	19,29
3686	bankruptcy	n	19151	19,29
3687	resign	v	19131	19,27
3688	dominant	j	19131	19,27
3689	invasion	n	19112	19,25
3690	sacred	j	19103	19,24
3691	replacement	n	19102	19,24
3692	portray	v	19095	19,23
3693	hunt	v	19089	19,22
3694	distinguish	v	19085	19,22
3695	melt	v	19071	19,20
3696	consensus	n	19057	19,19
3697	kiss	n	19047	19,18
3698	french	n	19041	19,17
3699	hardware	n	19041	19,17
3700	rail	n	19039	19,17
3701	cold	n	19037	19,17
3702	mate	n	19036	19,17
3703	dry	v	19030	19,16
3704	korean	j	19028	19,16
3705	cabin	n	19019	19,15
3706	dining	n	19017	19,15
3707	liberal	n	19015	19,15
3708	snake	n	18993	19,13
3709	tobacco	n	18992	19,13
3710	orientation	n	18984	19,12
3711	trigger	v	18981	19,11
3712	wherever	r	18966	19,10
3713	seize	v	18961	19,09
3714	abuse	v	18959	19,09
3715	mess	v	18949	19,08
3716	punish	v	18930	19,06
3717	sexy	j	18927	19,06
3718	depict	v	18922	19,05
3719	input	n	18921	19,05
3720	seemingly	r	18903	19,04
3721	widespread	j	18896	19,03
3722	competitor	n	18893	19,03
3723	flip	v	18889	18,97
3724	freshman	n	18878	19,01
3725	donation	n	18869	19,00
3726	administrative	j	18864	19,00
3727	donor	n	18858	18,99
3728	gradually	r	18850	18,98
3729	overlook	v	18846	18,98
3730	toilet	n	18844	18,80
3731	pleased	j	18827	18,96
3732	resemble	v	18824	18,96
3733	ideology	n	18802	18,93
3734	glory	n	18788	18,92
3735	maximum	j	18764	18,90
3736	organ	n	18750	18,88
3737	skip	v	18743	18,87
3738	starting	n	18738	18,87
3739	brush	v	18733	18,86
3740	brick	n	18730	18,86
3741	gut	n	18712	18,84
3742	reservation	n	18704	18,84
3743	rebel	n	18704	18,84
3744	disappointed	j	18701	18,83
3745	oak	n	18691	18,82
3746	valid	j	18685	18,82
3747	instructor	n	18675	18,81
3748	rescue	v	18665	18,80
